ev,measured spectrum,ev,retrived spectrum,ev,retrived spectrum dipole corrected,retrived spectrum phase dipole corrected
,,317.400438,-0.00782461240310077,317.4,0.01036,-29.7
,,317.653302,-0.00788081395348837,317.7,0.01011,-29.54
,,317.906166,-0.00793410852713178,317.9,0.00988,-29.38
,,318.15903,-0.00798740310077519,318.2,0.00964,-29.22
,,318.411894,-0.00803779069767442,318.4,0.00942,-29.06
,,318.664758,-0.00808720930232558,318.7,0.0092,-28.9
,,318.917622,-0.00813565891472868,319,0.00899,-28.74
,,319.170486,-0.00818217054263566,319.2,0.00878,-28.58
,,319.42335,-0.00822771317829457,319.5,0.00858,-28.42
,,319.676214,-0.00827131782945736,319.7,0.00839,-28.26
,,319.929078,-0.00831395348837209,320,0.0082,-28.1
,,320.181942,-0.0083546511627907,320.2,0.00801,-27.94
,,320.434806,-0.0083953488372093,320.5,0.00783,-27.78
,,320.68767,-0.00843410852713178,320.7,0.00766,-27.62
,,320.940534,-0.00847093023255814,321,0.00749,-27.46
,,321.193398,-0.0085077519379845,321.2,0.00732,-27.3
,,321.446262,-0.00854263565891473,321.5,0.00717,-27.14
,,321.699126,-0.0085765503875969,321.7,0.00701,-26.98
,,321.95199,-0.00860949612403101,322,0.00687,-26.82
,,322.204854,-0.00864147286821705,322.2,0.00672,-26.66
,,322.457718,-0.00867151162790698,322.5,0.00658,-26.5
,,322.710582,-0.0087015503875969,322.7,0.00645,-26.34
,,322.963446,-0.00873062015503876,323,0.00632,-26.18
,,323.21631,-0.0087577519379845,323.3,0.00619,-26.02
,,323.469174,-0.00878488372093023,323.5,0.00607,-25.86
,,323.722038,-0.00881104651162791,323.8,0.00595,-25.7
,,323.974902,-0.00883527131782946,324,0.00584,-25.54
,,324.227766,-0.00885949612403101,324.3,0.00573,-25.28
,,324.48063,-0.0088827519379845,324.5,0.00563,-25.12
,,324.733494,-0.00890503875968992,324.8,0.00553,-24.96
,,324.986358,-0.00892732558139535,325,0.00542,-24.8
,,325.239222,-0.00894767441860465,325.3,0.00533,-24.64
,,325.492086,-0.00896802325581395,325.5,0.00524,-24.48
,,325.74495,-0.00898740310077519,325.8,0.00515,-24.32
,,325.997814,-0.00900581395348837,326,0.00507,-24.16
,,326.250678,-0.00902325581395349,326.3,0.00499,-23.9
,,326.503542,-0.0090406007751938,326.5,0.00491,-23.74
,,326.756406,-0.00905717054263566,326.8,0.00483,-23.58
,,327.00927,-0.00907306201550388,327,0.00476,-23.42
,,327.262134,-0.00908837209302326,327.3,0.00469,-23.26
,,327.514998,-0.0091031007751938,327.5,0.00462,-23.1
,,327.767862,-0.0091172480620155,327.8,0.00456,-22.94
,,328.020726,-0.00913081395348837,328.1,0.0045,-22.68
,,328.27359,-0.0091437984496124,328.3,0.00444,-22.52
,,328.526454,-0.0091562984496124,328.6,0.00438,-22.36
,,328.779318,-0.00916831395348837,328.8,0.00433,-22.2
,,329.032182,-0.00917984496124031,329.1,0.00428,-22.04
,,329.285046,-0.00919089147286822,329.3,0.00423,-21.78
,,329.53791,-0.00920145348837209,329.6,0.00418,-21.62
,,329.790774,-0.00921162790697674,329.8,0.00414,-21.46
,,330.043638,-0.00922141472868217,330.1,0.00409,-21.3
,,330.296502,-0.00923071705426357,330.3,0.00405,-21.04
,,330.549366,-0.00923963178294574,330.6,0.00401,-20.88
,,330.80223,-0.00924825581395349,330.8,0.00398,-20.72
,,331.055094,-0.00925649224806202,331.1,0.00394,-20.56
,,331.307958,-0.00926434108527132,331.3,0.00391,-20.3
,,331.560822,-0.0092718992248062,331.6,0.00387,-20.14
,,331.813686,-0.00927916666666667,331.8,0.00384,-19.98
,,332.06655,-0.00928604651162791,332.1,0.00381,-19.82
,,332.319414,-0.00929273255813953,332.4,0.00378,-19.56
,,332.572278,-0.00929903100775194,332.6,0.00376,-19.4
,,332.825142,-0.00930513565891473,332.9,0.00373,-19.24
,,333.078006,-0.00931104651162791,333.1,0.00371,-18.98
,,333.33087,-0.00931656976744186,333.4,0.00368,-18.82
,,333.583734,-0.00932199612403101,333.6,0.00366,-18.66
,,333.836598,-0.00932713178294574,333.9,0.00364,-18.5
,,334.089462,-0.00933207364341085,334.1,0.00362,-18.24
,,334.342326,-0.00933682170542636,334.4,0.0036,-18.08
,,334.59519,-0.00934137596899225,334.6,0.00358,-17.92
,,334.848054,-0.00934583333333333,334.9,0.00357,-17.66
,,335.100918,-0.00935,335.1,0.00355,-17.5
,,335.353782,-0.00935406976744186,335.4,0.00354,-17.34
,,335.606646,-0.00935804263565891,335.6,0.00352,-17.08
,,335.85951,-0.00936182170542636,335.9,0.00351,-16.92
,,336.112374,-0.00936540697674419,336.1,0.00349,-16.66
,,336.365238,-0.00936899224806202,336.4,0.00348,-16.5
,,336.618102,-0.00937238372093023,336.7,0.00347,-16.34
,,336.870966,-0.00937567829457364,336.9,0.00346,-16.08
,,337.12383,-0.00937887596899225,337.2,0.00344,-15.92
,,337.376694,-0.00938197674418605,337.4,0.00343,-15.76
,,337.629558,-0.00938507751937985,337.7,0.00342,-15.5
,,337.882422,-0.00938798449612403,337.9,0.00341,-15.34
,,338.135286,-0.00939089147286822,338.2,0.0034,-15.08
,,338.38815,-0.0093937015503876,338.4,0.0034,-14.92
,,338.641014,-0.00939651162790698,338.7,0.00339,-14.66
,,338.893878,-0.00939922480620155,338.9,0.00338,-14.5
,,339.146742,-0.00940184108527132,339.2,0.00337,-14.34
,,339.399606,-0.00940445736434108,339.4,0.00336,-14.08
,,339.65247,-0.00940707364341085,339.7,0.00335,-13.92
,,339.905334,-0.00940959302325581,339.9,0.00334,-13.66
,,340.158198,-0.00941211240310078,340.2,0.00334,-13.5
,,340.411062,-0.00941463178294574,340.4,0.00333,-13.24
,,340.663926,-0.00941705426356589,340.7,0.00332,-13.08
,,340.91679,-0.00941957364341085,341,0.00331,-12.82
,,341.169654,-0.00942199612403101,341.2,0.00331,-12.66
,,341.422518,-0.00942451550387597,341.5,0.0033,-12.4
,,341.675382,-0.00942693798449612,341.7,0.00329,-12.24
,,341.928246,-0.00942936046511628,342,0.00328,-11.98
,,342.18111,-0.00943187984496124,342.2,0.00327,-11.82
,,342.433974,-0.0094343023255814,342.5,0.00326,-11.56
,,342.686838,-0.00943682170542636,342.7,0.00326,-11.4
,,342.939702,-0.00943924418604651,343,0.00325,-11.14
,,343.192566,-0.00944176356589147,343.2,0.00324,-10.98
,,343.44543,-0.00944428294573643,343.5,0.00323,-10.72
,,343.698294,-0.0094468023255814,343.7,0.00322,-10.56
,,343.951158,-0.00944941860465116,344,0.00321,-10.3
,,344.204022,-0.00945193798449612,344.2,0.0032,-10.14
,,344.456886,-0.00945455426356589,344.5,0.00319,-9.87999999999998
,,344.70975,-0.00945726744186047,344.7,0.00318,-9.62
,,344.962614,-0.00945988372093023,345,0.00317,-9.45999999999999
,,345.215478,-0.00946259689922481,345.3,0.00316,-9.19999999999999
,,345.468342,-0.00946531007751938,345.5,0.00315,-9.04000000000001
,,345.721206,-0.00946812015503876,345.8,0.00314,-8.78000000000002
,,345.97407,-0.00947093023255814,346,0.00313,-8.61999999999997
,,346.226934,-0.00947374031007752,346.3,0.00312,-8.35999999999997
,,346.479798,-0.00947664728682171,346.5,0.00311,-8.10000000000002
,,346.732662,-0.00947955426356589,346.8,0.0031,-7.93999999999999
,,346.985526,-0.00948255813953488,347,0.00309,-7.67999999999999
,,347.23839,-0.00948546511627907,347.3,0.00308,-7.52
,,347.491254,-0.00948856589147287,347.5,0.00306,-7.25999999999998
,,347.744118,-0.00949156976744186,347.8,0.00305,-7
,,347.996982,-0.00949476744186047,348,0.00304,-6.84
,,348.249846,-0.00949786821705426,348.3,0.00302,-6.58
,,348.50271,-0.00950106589147287,348.5,0.00301,-6.31999999999999
,,348.755574,-0.00950426356589147,348.8,0.003,-6.15999999999998
,,349.008438,-0.00950755813953488,349,0.00298,-5.89999999999998
,,349.261302,-0.00951085271317829,349.3,0.00297,-5.64000000000001
,,349.514166,-0.00951424418604651,349.5,0.00295,-5.48
,,349.76703,-0.00951763565891473,349.8,0.00294,-5.21999999999996
,,350.019894,-0.00952102713178295,350.1,0.00292,-4.95999999999997
,,350.272758,-0.00952451550387597,350.3,0.00291,-4.80000000000001
,,350.525622,-0.00952800387596899,350.6,0.00289,-4.53999999999998
,,350.778486,-0.00953158914728682,350.8,0.00287,-4.27999999999999
,,351.03135,-0.00953517441860465,351.1,0.00286,-4.01999999999997
,,351.284214,-0.00953875968992248,351.3,0.00284,-3.86
,,351.537078,-0.00954244186046512,351.6,0.00282,-3.59999999999999
,,351.789942,-0.00954612403100775,351.8,0.0028,-3.34
,,352.042806,-0.00954990310077519,352.1,0.00279,-3.18000000000002
,,352.29567,-0.00955368217054264,352.3,0.00277,-2.91999999999998
,,352.548534,-0.00955746124031008,352.6,0.00275,-2.65999999999998
,,352.801398,-0.00956124031007752,352.8,0.00273,-2.40000000000001
,,353.054262,-0.00956511627906977,353.1,0.00271,-2.24
,,353.307126,-0.00956899224806202,353.3,0.00269,-1.98
,,353.55999,-0.00957296511627907,353.6,0.00267,-1.71999999999999
,,353.812854,-0.00957693798449612,353.8,0.00265,-1.45999999999997
,,354.065718,-0.00958091085271318,354.1,0.00263,-1.30000000000001
,,354.318582,-0.00958488372093023,354.4,0.00261,-1.04000000000001
,,354.571446,-0.00958895348837209,354.6,0.00259,-0.779999999999987
,,354.82431,-0.00959302325581395,354.9,0.00257,-0.519999999999975
,,355.077174,-0.00959709302325581,355.1,0.00255,-0.259999999999977
,,355.330038,-0.00960116279069767,355.4,0.00253,-0.099999999999994
,,355.582902,-0.00960523255813953,355.6,0.0025,0.160000000000004
,,355.835766,-0.0096093992248062,355.9,0.00248,0.420000000000002
,,356.08863,-0.00961356589147287,356.1,0.00246,0.680000000000042
,,356.341494,-0.00961773255813954,356.4,0.00244,0.940000000000012
,,356.594358,-0.00962199612403101,356.6,0.00242,1.19999999999999
,,356.847222,-0.00962616279069767,356.9,0.00239,1.36000000000002
,,357.100086,-0.00963042635658915,357.1,0.00237,1.62000000000002
,,357.35295,-0.00963459302325581,357.4,0.00235,1.88
,,357.605814,-0.00963885658914729,357.6,0.00233,2.14
,,357.858678,-0.00964312015503876,357.9,0.0023,2.40000000000001
,,358.111542,-0.00964738372093023,358.1,0.00228,2.66
,,358.364406,-0.00965164728682171,358.4,0.00226,2.92
,,358.61727,-0.00965591085271318,358.7,0.00223,3.08000000000002
,,358.870134,-0.00966017441860465,358.9,0.00221,3.34000000000002
,,359.122998,-0.00966453488372093,359.2,0.00218,3.59999999999999
,,359.375862,-0.0096687984496124,359.4,0.00216,3.86000000000002
,,359.628726,-0.00967306201550388,359.7,0.00213,4.11999999999999
,,359.88159,-0.00967732558139535,359.9,0.00211,4.38
,,360.134454,-0.00968168604651163,360.2,0.00209,4.64000000000003
,,360.387318,-0.0096859496124031,360.4,0.00206,4.90000000000001
,,360.640182,-0.00969021317829457,360.7,0.00204,5.16
,,360.893046,-0.00969447674418605,360.9,0.00201,5.42
,,361.14591,-0.00969874031007752,361.2,0.00199,5.68000000000001
,,361.398774,-0.00970300387596899,361.4,0.00196,5.94000000000001
,,361.651638,-0.00970726744186047,361.7,0.00194,6.20000000000002
,,361.904502,-0.00971153100775194,361.9,0.00191,6.35999999999999
,,362.157366,-0.00971579457364341,362.2,0.00189,6.61999999999999
,,362.41023,-0.00971996124031008,362.4,0.00186,6.88000000000003
,,362.663094,-0.00972422480620155,362.7,0.00184,7.14000000000003
,,362.915958,-0.00972839147286822,363,0.00182,7.40000000000001
,,363.168822,-0.00973255813953488,363.2,0.00179,7.66
,,363.421686,-0.00973672480620155,363.5,0.00177,7.92
,,363.67455,-0.00974089147286822,363.7,0.00174,8.18000000000001
,,363.927414,-0.00974505813953488,364,0.00172,8.44000000000001
,,364.180278,-0.00974912790697674,364.2,0.00169,8.70000000000002
,,364.433142,-0.0097531976744186,364.5,0.00167,8.95999999999999
,,364.686006,-0.00975726744186046,364.7,0.00164,9.21999999999998
,,364.93887,-0.00976133720930233,365,0.00162,9.48000000000003
,,365.191734,-0.00976531007751938,365.2,0.00159,9.74000000000002
,,365.444598,-0.00976937984496124,365.5,0.00157,10.1
,,365.697462,-0.0097733527131783,365.7,0.00154,10.36
,,365.950326,-0.00977722868217054,366,0.00152,10.62
,,366.20319,-0.0097812015503876,366.2,0.0015,10.88
,,366.456054,-0.00978507751937984,366.5,0.00147,11.14
,,366.708918,-0.00978895348837209,366.7,0.00145,11.4
,,366.961782,-0.00979273255813953,367,0.00142,11.66
,,367.214646,-0.00979651162790698,367.2,0.0014,11.92
,,367.46751,-0.00980029069767442,367.5,0.00138,12.18
,,367.720374,-0.00980406976744186,367.8,0.00135,12.44
,,367.973238,-0.0098077519379845,368,0.00133,12.7
,,368.226102,-0.00981143410852713,368.3,0.00131,12.96
,,368.478966,-0.00981501937984496,368.5,0.00128,13.22
,,368.73183,-0.00981860465116279,368.8,0.00126,13.58
,,368.984694,-0.00982218992248062,369,0.00124,13.84
,,369.237558,-0.00982577519379845,369.3,0.00122,14.1
,,369.490422,-0.00982926356589147,369.5,0.00119,14.36
,,369.743286,-0.00983265503875969,369.8,0.00117,14.62
,,369.99615,-0.00983614341085271,370,0.00115,14.88
,,370.249014,-0.00983943798449612,370.3,0.00113,15.14
,,370.501878,-0.00984282945736434,370.5,0.00111,15.5
,,370.754742,-0.00984612403100775,370.8,0.00109,15.76
,,371.007606,-0.00984941860465116,371,0.00106,16.02
,,371.26047,-0.00985261627906977,371.3,0.00104,16.28
,,371.513334,-0.00985581395348837,371.5,0.00102,16.54
,,371.766198,-0.00985891472868217,371.8,1E-3,16.8
,,372.019062,-0.00986201550387597,372.1,9.817E-4,17.16
,,372.271926,-0.00986511627906977,372.3,9.613E-4,17.42
,,372.52479,-0.00986812015503876,372.6,9.415E-4,17.68
,,372.777654,-0.00987102713178295,372.8,9.223E-4,17.94
,,373.030518,-0.00987403100775194,373.1,9.024E-4,18.2
,,373.283382,-0.00987693798449612,373.3,8.831E-4,18.56
,,373.536246,-0.0098797480620155,373.6,8.644E-4,18.82
,,373.78911,-0.00988255813953488,373.8,8.456E-4,19.08
,,374.041974,-0.00988536821705426,374.1,8.268E-4,19.34
,,374.294838,-0.00988808139534884,374.3,8.087E-4,19.7
,,374.547702,-0.00989079457364341,374.6,7.904E-4,19.96
,,374.800566,-0.00989341085271318,374.8,7.728E-4,20.22
,,375.05343,-0.00989602713178295,375.1,7.552E-4,20.48
,,375.306294,-0.00989854651162791,375.3,7.382E-4,20.84
,,375.559158,-0.00990106589147287,375.6,7.211E-4,21.1
,,375.812022,-0.00990356589147287,375.8,7.041E-4,21.36
,,376.064886,-0.0099059980620155,376.1,6.875E-4,21.62
,,376.31775,-0.0099084011627907,376.4,6.71E-4,21.98
,,376.570614,-0.00991075581395349,376.6,6.548E-4,22.24
,,376.823478,-0.00991307170542636,376.9,6.389E-4,22.5
,,377.076342,-0.0099153488372093,377.1,6.232E-4,22.76
,,377.329206,-0.00991758720930233,377.4,6.077E-4,23.12
,,377.58207,-0.00991977713178295,377.6,5.926E-4,23.38
,,377.834934,-0.00992193798449612,377.9,5.776E-4,23.64
,,378.087798,-0.00992406007751938,378.1,5.628E-4,24
,,378.340662,-0.00992613372093023,378.4,5.484E-4,24.26
,,378.593526,-0.00992817829457364,378.6,5.341E-4,24.52
,,378.84639,-0.00993018410852713,378.9,5.201E-4,24.88
,,379.099254,-0.0099321511627907,379.1,5.063E-4,25.14
,,379.352118,-0.00993407945736434,379.4,4.927E-4,25.4
,,379.604982,-0.00993596899224806,379.6,4.794E-4,25.76
,,379.857846,-0.00993782945736434,379.9,4.663E-4,26.02
,,380.11071,-0.00993964147286822,380.1,4.535E-4,26.38
,,380.363574,-0.00994142441860465,380.4,4.408E-4,26.64
,,380.616438,-0.00994317829457364,380.7,4.283E-4,26.9
,,380.869302,-0.00994489341085271,380.9,4.161E-4,27.26
,,381.122166,-0.00994656976744186,381.2,4.042E-4,27.52
,,381.37503,-0.00994820736434109,381.4,3.924E-4,27.78
,,381.627894,-0.00994982558139535,381.7,3.808E-4,28.14
,,381.880758,-0.00995139534883721,381.9,3.695E-4,28.4
,,382.133622,-0.00995293604651163,382.2,3.584E-4,28.76
,,382.386486,-0.0099544476744186,382.4,3.475E-4,29.02
,,382.63935,-0.00995593023255814,382.7,3.367E-4,29.28
,,382.892214,-0.00995737403100775,382.9,3.262E-4,29.64
,,383.145078,-0.00995878875968992,383.2,3.159E-4,29.9
,,383.397942,-0.00996016472868217,383.4,3.059E-4,30.26
,,383.650806,-0.00996152131782946,383.7,2.96E-4,30.52
,,383.90367,-0.00996283914728682,383.9,2.863E-4,30.88
,,384.156534,-0.00996412790697675,384.2,2.769E-4,31.14
,,384.409398,-0.00996538759689923,384.4,2.676E-4,31.4
,,384.662262,-0.00996661821705426,384.7,2.585E-4,31.76
,,384.915126,-0.00996781007751938,385,2.497E-4,32.02
,,385.16799,-0.00996898255813954,385.2,2.41E-4,32.38
,,385.420854,-0.00997012596899225,385.5,2.325E-4,32.64
,,385.673718,-0.00997123062015504,385.7,2.243E-4,33
,,385.926582,-0.00997231589147287,386,2.162E-4,33.26
,,386.179446,-0.00997337209302326,386.2,2.083E-4,33.62
,,386.43231,-0.0099743992248062,386.5,2.006E-4,33.88
,,386.685174,-0.00997539728682171,386.7,1.931E-4,34.24
,,386.938038,-0.00997636627906977,387,1.858E-4,34.5
,,387.190902,-0.00997730620155039,387.2,1.788E-4,34.86
,,387.443766,-0.00997822674418605,387.5,1.718E-4,35.12
,,387.69663,-0.00997910852713178,387.7,1.651E-4,35.48
,,387.949494,-0.00997997093023256,388,1.586E-4,35.74
,,388.202358,-0.00998081395348837,388.2,1.522E-4,36.1
,,388.455222,-0.00998161821705426,388.5,1.46E-4,36.3600000000001
,,388.708086,-0.00998240310077519,388.7,1.4E-4,36.72
,,388.96095,-0.00998315891472868,389,1.343E-4,36.98
,,389.213814,-0.00998388565891473,389.2,1.287E-4,37.34
,,389.466678,-0.00998459302325581,389.5,1.232E-4,37.6
,,389.719542,-0.00998527131782946,389.8,1.18E-4,37.96
,,389.972406,-0.00998593023255814,390,1.129E-4,38.22
,,390.22527,-0.00998656007751938,390.3,1.081E-4,38.58
,,390.478134,-0.00998716085271318,390.5,1.034E-4,38.94
,,390.730998,-0.00998773255813954,390.8,9.897E-5,39.2
,,390.983862,-0.00998829457364341,391,9.46E-5,39.56
,,391.236726,-0.00998881782945736,391.3,9.053E-5,39.82
,,391.48959,-0.00998932170542636,391.5,8.66E-5,40.18
,,391.742454,-0.00998980620155039,391.8,8.281E-5,40.44
,,391.995318,-0.00999026162790698,392,7.925E-5,40.8
,,392.248182,-0.00999068895348837,392.3,7.59E-5,41.16
,,392.501046,-0.00999109593023256,392.5,7.271E-5,41.42
,,392.75391,-0.00999147868217054,392.8,6.971E-5,41.78
,,393.006774,-0.00999183817829457,393,6.688E-5,42.04
,,393.259638,-0.0099921734496124,393.3,6.425E-5,42.4
,,393.512502,-0.00999248449612403,393.5,6.18E-5,42.66
,,393.765366,-0.00999277228682171,393.8,5.954E-5,43.02
,,394.01823,-0.00999303682170543,394.1,5.746E-5,43.38
,,394.271094,-0.00999327906976744,394.3,5.556E-5,43.64
,,394.523958,-0.00999349709302326,394.6,5.385E-5,44
,,394.776822,-0.00999369186046512,394.8,5.232E-5,44.3600000000001
,,395.029686,-0.00999386434108527,395.1,5.097E-5,44.62
,,395.28255,-0.00999401356589147,395.3,4.982E-5,44.98
,,395.535414,-0.00999414050387597,395.6,4.884E-5,45.24
,,395.788278,-0.00999424515503876,395.8,4.805E-5,45.6
,,396.041142,-0.00999432751937985,396.1,4.744E-5,45.96
,,396.294006,-0.00999438662790698,396.3,4.703E-5,46.22
,,396.54687,-0.00999442441860465,396.6,4.679E-5,46.58
,,396.799734,-0.00999444089147287,396.8,4.673E-5,46.94
,,397.052598,-0.00999443507751938,397.1,4.686E-5,47.2
,,397.305462,-0.00999440697674419,397.3,4.717E-5,47.56
,,397.558326,-0.00999435852713178,397.6,4.766E-5,47.82
,,397.81119,-0.00999428875968992,397.8,4.833E-5,48.18
,,398.064054,-0.0099941976744186,398.1,4.919E-5,48.54
,,398.316918,-0.00999408624031008,398.4,5.022E-5,48.8
,,398.569782,-0.00999395348837209,398.6,5.143E-5,49.16
,,398.822646,-0.00999380135658915,398.9,5.282E-5,49.52
,,399.07551,-0.00999362790697675,399.1,5.439E-5,49.78
,,399.328374,-0.00999343507751938,399.4,5.613E-5,50.14
,,399.581238,-0.00999322286821706,399.6,5.804E-5,50.5
,,399.834102,-0.00999299031007752,399.9,6.014E-5,50.76
,,400.086966,-0.00999273837209302,400.1,6.24E-5,51.12
,,400.33983,-0.00999246802325581,400.4,6.484E-5,51.48
,,400.592694,-0.00999217926356589,400.6,6.744E-5,51.74
,,400.845558,-0.00999187112403101,400.9,7.021E-5,52.1
,,401.098422,-0.00999154554263566,401.1,7.314E-5,52.4600000000001
,,401.351286,-0.0099912015503876,401.4,7.624E-5,52.72
,,401.60415,-0.00999084011627907,401.6,7.951E-5,53.08
,,401.857014,-0.00999046027131783,401.9,8.294E-5,53.44
,,402.109878,-0.00999006782945736,402.1,8.649E-5,53.7
,,402.362742,-0.0099896511627907,402.4,9.027E-5,54.06
,,402.615606,-0.00998922480620155,402.7,9.414E-5,54.42
,,402.86847,-0.00998877906976744,402.9,9.82E-5,54.68
,,403.121334,-0.00998831395348837,403.2,1.024E-4,55.04
,,403.374198,-0.00998783914728682,403.4,1.068E-4,55.4
,,403.627062,-0.00998734496124031,403.7,1.113E-4,55.66
,,403.879926,-0.00998684108527132,403.9,1.159E-4,56.02
,,404.13279,-0.00998631782945737,404.2,1.207E-4,56.38
,,404.385654,-0.00998578488372093,404.4,1.256E-4,56.74
,,404.638518,-0.00998523255813953,404.7,1.307E-4,57
,,404.891382,-0.00998467054263566,404.9,1.359E-4,57.36
,,405.144246,-0.0099840988372093,405.2,1.413E-4,57.72
,,405.39711,-0.00998351744186047,405.4,1.467E-4,57.98
,,405.649974,-0.00998291666666667,405.7,1.523E-4,58.34
,,405.902838,-0.00998230620155039,405.9,1.58E-4,58.7
,,406.155702,-0.00998168604651163,406.2,1.638E-4,58.9600000000001
,,406.408566,-0.00998105620155039,406.4,1.697E-4,59.32
,,406.66143,-0.00998040697674419,406.7,1.758E-4,59.68
,,406.914294,-0.00997975775193798,406.9,1.82E-4,59.94
,,407.167158,-0.0099790988372093,407.2,1.882E-4,60.3
,,407.420022,-0.00997843023255814,407.5,1.945E-4,60.66
,,407.672886,-0.0099777519379845,407.7,2.01E-4,61.02
,,407.92575,-0.00997706395348837,408,2.075E-4,61.28
,,408.178614,-0.00997636627906977,408.2,2.142E-4,61.64
,,408.431478,-0.00997566860465116,408.5,2.208E-4,62
,,408.684342,-0.00997496124031008,408.7,2.276E-4,62.26
,,408.937206,-0.00997424418604651,409,2.345E-4,62.62
,,409.19007,-0.00997352713178295,409.2,2.414E-4,62.98
,,409.442934,-0.0099728003875969,409.5,2.485E-4,63.34
,,409.695798,-0.00997206395348837,409.7,2.556E-4,63.6
,,409.948662,-0.00997132751937985,410,2.628E-4,63.9600000000001
,,410.201526,-0.00997059108527132,410.2,2.7E-4,64.32
,,410.45439,-0.00996984496124031,410.5,2.773E-4,64.58
,,410.707254,-0.0099690988372093,410.7,2.846E-4,64.94
,,410.960118,-0.00996834302325582,411,2.92E-4,65.3
,,411.212982,-0.00996758720930233,411.2,2.995E-4,65.56
,,411.465846,-0.00996683139534884,411.5,3.07E-4,65.92
,,411.71871,-0.00996606589147287,411.8,3.146E-4,66.28
,,411.971574,-0.00996531007751938,412,3.221E-4,66.64
,,412.224438,-0.00996454457364341,412.3,3.298E-4,66.9
,,412.477302,-0.00996377906976744,412.5,3.375E-4,67.26
,,412.730166,-0.00996301356589147,412.8,3.452E-4,67.62
,,412.98303,-0.00996223837209302,413,3.53E-4,67.88
,,413.235894,-0.00996147286821705,413.3,3.607E-4,68.24
,,413.488758,-0.00996069767441861,413.5,3.686E-4,68.6
,,413.741622,-0.00995993217054264,413.8,3.764E-4,68.9600000000001
,,413.994486,-0.00995915697674419,414,3.843E-4,69.22
,,414.24735,-0.00995838178294574,414.3,3.922E-4,69.58
,,414.500214,-0.00995761627906977,414.5,4.001E-4,69.94
,,414.753078,-0.00995684108527132,414.8,4.08E-4,70.2
,,415.005942,-0.00995606589147287,415,4.16E-4,70.56
,,415.258806,-0.00995529069767442,415.3,4.24E-4,70.92
,,415.51167,-0.00995451550387597,415.5,4.321E-4,71.2800000000001
